Individual,ID,Date,Date2,Time,Latitude,Longitude,Fix,CRC,Time_complete,Time_complete_local,Data_type,Species,Metal,Capture_ID,Island,Time_complete_local_deployment,Latitude_deployment,Longitude_deployment,Comment
Simeon,ID 283455,6/3/2025,3/6/2025,14:02:40,-63.9345551,-56.7156105,3D,OK,3/6/2025 14:02,3/6/2025 11:02,GPS,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Simeon,ID 283455,6/3/2025,3/6/2025,14:57:15,-63.89,-56.579,A1,OK,3/6/2025 14:57,3/6/2025 11:57,Argos,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Simeon,ID 283455,6/3/2025,3/6/2025,16:02:08,-63.7568893,-56.5541229,3D,OK,3/6/2025 16:02,3/6/2025 13:02,GPS,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Simeon,ID 283455,6/3/2025,3/6/2025,18:01:36,-63.7889938,-56.4758415,3D,OK,3/6/2025 18:01,3/6/2025 15:01,GPS,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Simeon,ID 283455,6/3/2025,3/6/2025,19:36:07,-63.682,-56.329,A1,OK,3/6/2025 19:36,3/6/2025 16:36,Argos,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Simeon,ID 283455,6/3/2025,3/6/2025,22:00:32,-63.8791313,-56.2040176,2D,OK,3/6/2025 22:00,3/6/2025 19:00,GPS,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Chrissie,ID 283458,7/3/2025,3/7/2025,1:59:28,-62.1700745,-58.852417,3D,OK,3/7/2025 1:59,3/6/2025 22:59,GPS,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Chrissie,ID 283458,7/3/2025,3/7/2025,3:58:56,-62.1700745,-58.8523903,3D,OK,3/7/2025 3:58,3/7/2025 0:58,GPS,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Chrissie,ID 283458,7/3/2025,3/7/2025,4:28:47,-62.167,-58.836,A3,OK,3/7/2025 4:28,3/7/2025 1:28,Argos,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Chrissie,ID 283458,7/3/2025,3/7/2025,4:29:47,-62.171,-58.859,A3,OK,3/7/2025 4:29,3/7/2025 1:29,Argos,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Chrissie,ID 283458,7/3/2025,3/7/2025,6:02:40,-62.1700745,-58.852417,3D,OK,3/7/2025 6:02,3/7/2025 3:02,GPS,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Chrissie,ID 283458,7/3/2025,3/7/2025,8:02:08,-62.2223244,-58.7843437,3D,OK,3/7/2025 8:02,3/7/2025 5:02,GPS,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Chrissie,ID 283458,7/3/2025,3/7/2025,9:01:18,-62.204,-58.801,A0,OK,3/7/2025 9:01,3/7/2025 6:01,Argos,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Chrissie,ID 283458,7/3/2025,3/7/2025,9:02:33,-62.231,-58.768,A2,OK,3/7/2025 9:02,3/7/2025 6:02,Argos,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Chrissie,ID 283458,7/3/2025,3/7/2025,10:01:36,-62.1674614,-58.8525696,3D,OK,3/7/2025 10:01,3/7/2025 7:01,GPS,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Chrissie,ID 283458,7/3/2025,3/7/2025,12:01:04,-62.1700745,-58.8528519,3D,OK,3/7/2025 12:01,3/7/2025 9:01,GPS,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Chrissie,ID 283458,7/3/2025,3/7/2025,12:13:02,-62.153,-58.97,A0,OK,3/7/2025 12:13,3/7/2025 9:13,Argos,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Chrissie,ID 283458,7/3/2025,3/7/2025,14:00:32,-62.223732,-58.7920761,3D,OK,3/7/2025 14:00,3/7/2025 11:00,GPS,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Chrissie,ID 283458,7/3/2025,3/7/2025,16:00:00,-62.1701508,-58.8522873,3D,OK,3/7/2025 16:00,3/7/2025 13:00,GPS,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Chrissie,ID 283458,7/3/2025,3/7/2025,17:59:28,-62.1700974,-58.8528519,3D,OK,3/7/2025 17:59,3/7/2025 14:59,GPS,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Chrissie,ID 283458,7/3/2025,3/7/2025,19:58:56,-62.1717377,-58.8539505,3D,OK,3/7/2025 19:58,3/7/2025 16:58,GPS,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Chrissie,ID 283458,7/3/2025,3/7/2025,20:45:46,-62.014,-59.875,A0,OK,3/7/2025 20:45,3/7/2025 17:45,Argos,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Chrissie,ID 283458,7/3/2025,3/7/2025,22:02:40,-62.1698685,-58.8517265,3D,OK,3/7/2025 22:02,3/7/2025 19:02,GPS,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Chrissie,ID 283458,7/3/2025,3/7/2025,22:35:43,-62.148,-58.785,A1,OK,3/7/2025 22:35,3/7/2025 19:35,Argos,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Maria,ID 283456,7/3/2025,3/7/2025,0:00:00,-62.6673279,-61.1503487,3D,OK,3/7/2025,3/6/2025 21:00,GPS,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Maria,ID 283456,7/3/2025,3/7/2025,1:34:24,-62.658,-61.143,A1,OK,3/7/2025 1:34,3/6/2025 22:34,Argos,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Maria,ID 283456,7/3/2025,3/7/2025,1:59:28,-62.6673012,-61.1503983,3D,OK,3/7/2025 1:59,3/6/2025 22:59,GPS,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Maria,ID 283456,7/3/2025,3/7/2025,2:24:33,-62.669,-61.142,A2,OK,3/7/2025 2:24,3/6/2025 23:24,Argos,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Maria,ID 283456,7/3/2025,3/7/2025,2:30:29,-62.669,-61.141,AB,OK,3/7/2025 2:30,3/6/2025 23:30,Argos,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Maria,ID 283456,7/3/2025,3/7/2025,4:03:12,-62.6673279,-61.150322,3D,OK,3/7/2025 4:03,3/7/2025 1:03,GPS,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Maria,ID 283456,7/3/2025,3/7/2025,6:02:40,-62.6673279,-61.150425,3D,OK,3/7/2025 6:02,3/7/2025 3:02,GPS,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Maria,ID 283456,7/3/2025,3/7/2025,6:08:40,-62.661,-61.116,A2,OK,3/7/2025 6:08,3/7/2025 3:08,Argos,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Maria,ID 283456,7/3/2025,3/7/2025,6:09:09,-62.659,-61.118,A2,OK,3/7/2025 6:09,3/7/2025 3:09,Argos,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Maria,ID 283456,7/3/2025,3/7/2025,8:02:08,-62.6672783,-61.1503754,3D,OK,3/7/2025 8:02,3/7/2025 5:02,GPS,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Maria,ID 283456,7/3/2025,3/7/2025,14:00:32,-62.6693497,-61.1496582,2D,OK,3/7/2025 14:00,3/7/2025 11:00,GPS,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Maria,ID 283456,7/3/2025,3/7/2025,16:00:00,-62.6634865,-61.1577721,3D,OK,3/7/2025 16:00,3/7/2025 13:00,GPS,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Maria,ID 283456,7/3/2025,3/7/2025,17:59:28,-62.6660995,-61.1520653,3D,OK,3/7/2025 17:59,3/7/2025 14:59,GPS,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Maria,ID 283456,7/3/2025,3/7/2025,19:58:56,-62.6675835,-61.1492729,3D,OK,3/7/2025 19:58,3/7/2025 16:58,GPS,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Maria,ID 283456,7/3/2025,3/7/2025,20:45:47,-62.735,-60.9,A0,OK,3/7/2025 20:45,3/7/2025 17:45,Argos,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Simeon,ID 283455,7/3/2025,3/7/2025,0:00:00,-63.6081543,-56.6763382,3D,OK,3/7/2025,3/6/2025 21:00,GPS,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Simeon,ID 283455,7/3/2025,3/7/2025,1:31:24,-63.537,-56.329,AB,OK,3/7/2025 1:31,3/6/2025 22:31,Argos,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Simeon,ID 283455,7/3/2025,3/7/2025,1:33:50,-63.626,-56.697,A3,OK,3/7/2025 1:33,3/6/2025 22:33,Argos,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Simeon,ID 283455,7/3/2025,3/7/2025,1:59:28,-63.6081543,-56.6764145,3D,OK,3/7/2025 1:59,3/6/2025 22:59,GPS,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Simeon,ID 283455,7/3/2025,3/7/2025,3:58:56,-63.6081543,-56.6764145,3D,OK,3/7/2025 3:58,3/7/2025 0:58,GPS,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Simeon,ID 283455,7/3/2025,3/7/2025,4:28:04,-63.604,-56.676,A2,OK,3/7/2025 4:28,3/7/2025 1:28,Argos,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Simeon,ID 283455,7/3/2025,3/7/2025,4:28:37,-63.606,-56.666,A3,OK,3/7/2025 4:28,3/7/2025 1:28,Argos,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Simeon,ID 283455,7/3/2025,3/7/2025,6:02:40,-63.6081276,-56.6764412,3D,OK,3/7/2025 6:02,3/7/2025 3:02,GPS,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Simeon,ID 283455,7/3/2025,3/7/2025,8:02:08,-63.6081276,-56.6764145,3D,OK,3/7/2025 8:02,3/7/2025 5:02,GPS,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Simeon,ID 283455,7/3/2025,3/7/2025,10:01:36,-63.7402496,-56.7934074,3D,OK,3/7/2025 10:01,3/7/2025 7:01,GPS,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Simeon,ID 283455,7/3/2025,3/7/2025,12:01:04,-63.7559662,-56.735733,3D,OK,3/7/2025 12:01,3/7/2025 9:01,GPS,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Simeon,ID 283455,7/3/2025,3/7/2025,12:13:02,-63.773,-56.441,A0,OK,3/7/2025 12:13,3/7/2025 9:13,Argos,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Simeon,ID 283455,7/3/2025,3/7/2025,12:23:58,-63.77,-56.455,AB,OK,3/7/2025 12:23,3/7/2025 9:23,Argos,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Simeon,ID 283455,7/3/2025,3/7/2025,14:00:32,-63.6119423,-56.9396095,3D,OK,3/7/2025 14:00,3/7/2025 11:00,GPS,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Simeon,ID 283455,7/3/2025,3/7/2025,16:00:00,-62.9668732,-57.4898567,2D,OK,3/7/2025 16:00,3/7/2025 13:00,GPS,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Simeon,ID 283455,7/3/2025,3/7/2025,19:58:56,-62.1789818,-58.9164162,3D,OK,3/7/2025 19:58,3/7/2025 16:58,GPS,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Simeon,ID 283455,7/3/2025,3/7/2025,20:44:39,-62.381,-57.435,AZ,OK,3/7/2025 20:44,3/7/2025 17:44,Argos,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Simeon,ID 283455,7/3/2025,3/7/2025,22:02:40,-62.1784973,-58.9174919,3D,OK,3/7/2025 22:02,3/7/2025 19:02,GPS,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Simeon,ID 283455,7/3/2025,3/7/2025,22:36:25,-62.168,-58.856,A0,OK,3/7/2025 22:36,3/7/2025 19:36,Argos,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Chrissie,ID 283458,8/3/2025,3/8/2025,0:02:08,-62.1694832,-58.8529549,3D,OK,3/8/2025 0:02,3/7/2025 21:02,GPS,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Chrissie,ID 283458,8/3/2025,3/8/2025,1:59:58,-62.177,-58.919,A1,OK,3/8/2025 1:59,3/7/2025 22:59,Argos,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Chrissie,ID 283458,8/3/2025,3/8/2025,4:01:04,-62.1701241,-58.8523903,3D,OK,3/8/2025 4:01,3/8/2025 1:01,GPS,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Chrissie,ID 283458,8/3/2025,3/8/2025,6:00:32,-62.1700211,-58.852417,3D,OK,3/8/2025 6:00,3/8/2025 3:00,GPS,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Chrissie,ID 283458,8/3/2025,3/8/2025,6:42:36,-62.167,-58.848,A3,OK,3/8/2025 6:42,3/8/2025 3:42,Argos,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Chrissie,ID 283458,8/3/2025,3/8/2025,11:58:56,-62.4264565,-58.8233871,3D,OK,3/8/2025 11:58,3/8/2025 8:58,GPS,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Chrissie,ID 283458,8/3/2025,3/8/2025,16:02:08,-62.1714287,-58.853569,3D,OK,3/8/2025 16:02,3/8/2025 13:02,GPS,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Chrissie,ID 283458,8/3/2025,3/8/2025,18:01:36,-62.1700974,-58.8528786,3D,OK,3/8/2025 18:01,3/8/2025 15:01,GPS,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Chrissie,ID 283458,8/3/2025,3/8/2025,20:01:04,-62.1754494,-58.8571014,3D,OK,3/8/2025 20:01,3/8/2025 17:01,GPS,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Chrissie,ID 283458,8/3/2025,3/8/2025,20:11:28,-62.413,-57.857,AA,OK,3/8/2025 20:11,3/8/2025 17:11,Argos,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Chrissie,ID 283458,8/3/2025,3/8/2025,20:13:57,-62.278,-58.576,A0,OK,3/8/2025 20:13,3/8/2025 17:13,Argos,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Chrissie,ID 283458,8/3/2025,3/8/2025,22:00:32,-62.1697922,-58.8519821,3D,OK,3/8/2025 22:00,3/8/2025 19:00,GPS,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Maria,ID 283456,8/3/2025,3/8/2025,0:02:08,-62.6677361,-61.1492729,3D,OK,3/8/2025 0:02,3/7/2025 21:02,GPS,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Maria,ID 283456,8/3/2025,3/8/2025,1:58:35,-62.661,-61.213,A1,OK,3/8/2025 1:58,3/7/2025 22:58,Argos,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Maria,ID 283456,8/3/2025,3/8/2025,2:03:02,-62.663,-60.746,AB,OK,3/8/2025 2:03,3/7/2025 23:03,Argos,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Maria,ID 283456,8/3/2025,3/8/2025,4:01:04,-62.6673279,-61.1503487,3D,OK,3/8/2025 4:01,3/8/2025 1:01,GPS,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Maria,ID 283456,8/3/2025,3/8/2025,4:13:53,-62.675,-61.172,A1,OK,3/8/2025 4:13,3/8/2025 1:13,Argos,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Maria,ID 283456,8/3/2025,3/8/2025,6:00:32,-62.6673012,-61.150322,3D,OK,3/8/2025 6:00,3/8/2025 3:00,GPS,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Maria,ID 283456,8/3/2025,3/8/2025,8:00:00,-62.6672516,-61.1502724,3D,OK,3/8/2025 8:00,3/8/2025 5:00,GPS,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Maria,ID 283456,8/3/2025,3/8/2025,8:21:22,-62.644,-61.242,A0,OK,3/8/2025 8:21,3/8/2025 5:21,Argos,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Maria,ID 283456,8/3/2025,3/8/2025,9:59:28,-62.667942,-61.1492233,3D,OK,3/8/2025 9:59,3/8/2025 6:59,GPS,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Maria,ID 283456,8/3/2025,3/8/2025,10:20:42,-62.845,-60.981,A0,OK,3/8/2025 10:20,3/8/2025 7:20,Argos,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Maria,ID 283456,8/3/2025,3/8/2025,10:24:14,-62.705,-61.288,A0,OK,3/8/2025 10:24,3/8/2025 7:24,Argos,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Maria,ID 283456,8/3/2025,3/8/2025,14:02:40,-62.6690674,-61.1499901,3D,OK,3/8/2025 14:02,3/8/2025 11:02,GPS,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Maria,ID 283456,8/3/2025,3/8/2025,18:01:36,-62.6679955,-61.1489906,3D,OK,3/8/2025 18:01,3/8/2025 15:01,GPS,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Maria,ID 283456,8/3/2025,3/8/2025,22:00:32,-62.6641808,-61.159771,3D,OK,3/8/2025 22:00,3/8/2025 19:00,GPS,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Simeon,ID 283455,8/3/2025,3/8/2025,0:02:08,-62.1784706,-58.9174919,3D,OK,3/8/2025 0:02,3/7/2025 21:02,GPS,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Simeon,ID 283455,8/3/2025,3/8/2025,2:01:36,-62.1784706,-58.9174919,3D,OK,3/8/2025 2:01,3/7/2025 23:01,GPS,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Simeon,ID 283455,8/3/2025,3/8/2025,2:20:48,-62.181,-58.938,A1,OK,3/8/2025 2:20,3/7/2025 23:20,Argos,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Simeon,ID 283455,8/3/2025,3/8/2025,4:01:04,-62.1785202,-58.9174652,3D,OK,3/8/2025 4:01,3/8/2025 1:01,GPS,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Simeon,ID 283455,8/3/2025,3/8/2025,6:00:32,-62.1785202,-58.9174652,3D,OK,3/8/2025 6:00,3/8/2025 3:00,GPS,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Simeon,ID 283455,8/3/2025,3/8/2025,6:42:50,-62.17,-58.946,A1,OK,3/8/2025 6:42,3/8/2025 3:42,Argos,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Simeon,ID 283455,8/3/2025,3/8/2025,8:00:00,-62.1785469,-58.9174385,3D,OK,3/8/2025 8:00,3/8/2025 5:00,GPS,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Simeon,ID 283455,8/3/2025,3/8/2025,9:59:28,-62.1786232,-58.9175186,3D,OK,3/8/2025 9:59,3/8/2025 6:59,GPS,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Simeon,ID 283455,8/3/2025,3/8/2025,10:19:33,-62.171,-58.955,AA,OK,3/8/2025 10:19,3/8/2025 7:19,Argos,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Simeon,ID 283455,8/3/2025,3/8/2025,10:25:02,-62.173,-58.907,A2,OK,3/8/2025 10:25,3/8/2025 7:25,Argos,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Simeon,ID 283455,8/3/2025,3/8/2025,11:58:56,-62.1796494,-58.9217148,3D,OK,3/8/2025 11:58,3/8/2025 8:58,GPS,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Simeon,ID 283455,8/3/2025,3/8/2025,14:02:40,-62.1878929,-58.8244362,3D,OK,3/8/2025 14:02,3/8/2025 11:02,GPS,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Simeon,ID 283455,8/3/2025,3/8/2025,15:04:44,-62.171,-58.959,A1,OK,3/8/2025 15:04,3/8/2025 12:04,Argos,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Simeon,ID 283455,8/3/2025,3/8/2025,16:02:08,-62.1787262,-58.9183121,3D,OK,3/8/2025 16:02,3/8/2025 13:02,GPS,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Simeon,ID 283455,8/3/2025,3/8/2025,18:01:36,-62.1772919,-58.9243507,2D,OK,3/8/2025 18:01,3/8/2025 15:01,GPS,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Simeon,ID 283455,8/3/2025,3/8/2025,20:01:04,-62.1796227,-58.9217911,3D,OK,3/8/2025 20:01,3/8/2025 17:01,GPS,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Simeon,ID 283455,8/3/2025,3/8/2025,20:12:12,-62.166,-58.991,A1,OK,3/8/2025 20:12,3/8/2025 17:12,Argos,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Simeon,ID 283455,8/3/2025,3/8/2025,20:16:10,-62.158,-58.949,A2,OK,3/8/2025 20:16,3/8/2025 17:16,Argos,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Simeon,ID 283455,8/3/2025,3/8/2025,22:00:32,-62.1786995,-58.918232,3D,OK,3/8/2025 22:00,3/8/2025 19:00,GPS,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Chrissie,ID 283458,9/3/2025,3/9/2025,0:00:00,-62.1701508,-58.8528252,3D,OK,3/9/2025,3/8/2025 21:00,GPS,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Chrissie,ID 283458,9/3/2025,3/9/2025,0:44:43,-62.169,-58.854,A1,OK,3/9/2025 0:44,3/8/2025 21:44,Argos,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Chrissie,ID 283458,9/3/2025,3/9/2025,1:59:28,-62.1701508,-58.8528252,3D,OK,3/9/2025 1:59,3/8/2025 22:59,GPS,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Chrissie,ID 283458,9/3/2025,3/9/2025,4:03:12,-62.1701241,-58.8528252,3D,OK,3/9/2025 4:03,3/9/2025 1:03,GPS,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Chrissie,ID 283458,9/3/2025,3/9/2025,4:37:36,-62.174,-58.874,A2,OK,3/9/2025 4:37,3/9/2025 1:37,Argos,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Chrissie,ID 283458,9/3/2025,3/9/2025,6:02:40,-62.1701241,-58.8527985,3D,OK,3/9/2025 6:02,3/9/2025 3:02,GPS,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Chrissie,ID 283458,9/3/2025,3/9/2025,8:02:08,-62.2224007,-58.7867279,3D,OK,3/9/2025 8:02,3/9/2025 5:02,GPS,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Chrissie,ID 283458,9/3/2025,3/9/2025,8:56:04,-62.153,-58.932,A0,OK,3/9/2025 8:56,3/9/2025 5:56,Argos,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Chrissie,ID 283458,9/3/2025,3/9/2025,8:59:40,-62.131,-58.854,AB,OK,3/9/2025 8:59,3/9/2025 5:59,Argos,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Chrissie,ID 283458,9/3/2025,3/9/2025,9:00:07,-62.257,-58.778,AB,OK,3/9/2025 9:00,3/9/2025 6:00,Argos,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Chrissie,ID 283458,9/3/2025,3/9/2025,10:01:36,-62.4341888,-58.6572685,3D,OK,3/9/2025 10:01,3/9/2025 7:01,GPS,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Chrissie,ID 283458,9/3/2025,3/9/2025,17:59:28,-62.1701508,-58.8526993,3D,OK,3/9/2025 17:59,3/9/2025 14:59,GPS,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Chrissie,ID 283458,9/3/2025,3/9/2025,19:36:36,-62.154,-58.923,AB,OK,3/9/2025 19:36,3/9/2025 16:36,Argos,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Chrissie,ID 283458,9/3/2025,3/9/2025,22:54:04,-62.167,-58.852,A2,OK,3/9/2025 22:54,3/9/2025 19:54,Argos,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Chrissie,ID 283458,9/3/2025,3/9/2025,19:58:56,-62.1701241,-58.8524399,3D,OK,3/9/2025 19:58,3/9/2025 16:58,GPS,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Chrissie,ID 283458,9/3/2025,3/9/2025,22:02:40,-62.1701241,-58.8528252,3D,OK,3/9/2025 22:02,3/9/2025 19:02,GPS,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Chrissie,ID 283458,9/3/2025,3/9/2025,19:39:20,-62.169,-58.846,A3,OK,3/9/2025 19:39,3/9/2025 16:39,Argos,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Maria,ID 283456,9/3/2025,3/9/2025,0:00:00,-62.6677895,-61.1495056,3D,OK,3/9/2025,3/8/2025 21:00,GPS,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Maria,ID 283456,9/3/2025,3/9/2025,0:43:17,-62.655,-61.085,A0,OK,3/9/2025 0:43,3/8/2025 21:43,Argos,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Maria,ID 283456,9/3/2025,3/9/2025,1:59:28,-62.6674805,-61.1498642,3D,OK,3/9/2025 1:59,3/8/2025 22:59,GPS,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Maria,ID 283456,9/3/2025,3/9/2025,3:58:56,-62.6676102,-61.1498642,3D,OK,3/9/2025 3:58,3/9/2025 0:58,GPS,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Maria,ID 283456,9/3/2025,3/9/2025,4:36:43,-62.668,-61.168,A2,OK,3/9/2025 4:36,3/9/2025 1:36,Argos,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Maria,ID 283456,9/3/2025,3/9/2025,6:02:40,-62.6672516,-61.1501427,3D,OK,3/9/2025 6:02,3/9/2025 3:02,GPS,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Maria,ID 283456,9/3/2025,3/9/2025,8:02:08,-62.6672783,-61.1503487,3D,OK,3/9/2025 8:02,3/9/2025 5:02,GPS,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Maria,ID 283456,9/3/2025,3/9/2025,8:56:47,-62.704,-61.053,A0,OK,3/9/2025 8:56,3/9/2025 5:56,Argos,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
Maria,ID 283456,9/3/2025,3/9/2025,20:03:12,-62.6686592,-61.1475067,2D,OK,3/9/2025 20:03,3/9/2025 17:03,GPS,NA,NA,NA,NA,1/31/2025 17:00,NA,NA,NA
